Date,EURUSD=X,JPY=X,GBPUSD=X,AUDUSD=X,CHF=X,CAD=X,NZDUSD=X,CNY=X,INR=X,SGD=X
2020-03-03,1.1144047975540161,108.48699951171875,1.2767152786254883,0.6547498106956482,0.9581000208854675,1.332509994506836,0.6265585422515869,6.999800205230713,72.82499694824219,1.3887799978256226
2020-03-04,1.118067979812622,107.03700256347656,1.2820841073989868,0.6582195162773132,0.9556499719619751,1.3377599716186523,0.6269199252128601,6.960999965667725,73.34200286865234,1.3873499631881714
2020-03-05,1.113908290863037,107.677001953125,1.2874983549118042,0.6626901030540466,0.95660001039505,1.3384599685668945,0.6300284266471863,6.965400218963623,74.0425033569336,1.383370041847229
2020-03-06,1.1223849058151245,106.24800109863281,1.295068383216858,0.6615506410598755,0.9458000063896179,1.3393800258636475,0.6313091516494751,6.935999870300293,73.8551025390625,1.3832000494003296
2020-03-09,1.1386020183563232,103.93800354003906,1.3099292516708374,0.6613581776618958,0.9274500012397766,1.362220048904419,0.6329394578933716,6.931099891662598,73.99530029296875,1.3765699863433838
2020-03-10,1.1397960186004639,103.11199951171875,1.3075313568115234,0.6597998738288879,0.9283599853515625,1.3658000230789185,0.6341515779495239,6.9456000328063965,74.40599822998047,1.3858699798583984
2020-03-11,1.1316505670547485,105.0260009765625,1.2909722328186035,0.6499098539352417,0.9368100166320801,1.3731800317764282,0.6268099546432495,6.955599784851074,74.20500183105469,1.3918299674987793
2020-03-12,1.1261515617370605,104.55000305175781,1.2818212509155273,0.647939920425415,0.9389500021934509,1.3773000240325928,0.6264290809631348,6.95959997177124,74.76000213623047,1.3960700035095215
2020-03-13,1.1184931993484497,104.61000061035156,1.257023572921753,0.6274116039276123,0.9446499943733215,1.394279956817627,0.6114487648010254,7.028600215911865,75.30000305175781,1.4100099802017212
2020-03-16,1.115536093711853,106.68800354003906,1.2399870157241821,0.6177682876586914,0.9463000297546387,1.3797800540924072,0.6050997972488403,7.007199764251709,73.90399932861328,1.4126399755477905
2020-03-17,1.1163206100463867,106.17500305175781,1.2266627550125122,0.6099420189857483,0.9475299715995789,1.4010599851608276,0.6044706702232361,6.992700099945068,75.15499877929688,1.4225200414657593
2020-03-18,1.101552128791809,107.37699890136719,1.2121652364730835,0.5992200374603271,0.9596499800682068,1.4239200353622437,0.5949299931526184,7.006199836730957,74.01239776611328,1.429569959640503
2020-03-19,1.0961546897888184,108.36000061035156,1.1625338792800903,0.5809798836708069,0.9666299819946289,1.4444999694824219,0.5730692148208618,7.04640007019043,74.98200225830078,1.438920021057129
2020-03-20,1.0657345056533813,111.29100036621094,1.149438500404358,0.5742902159690857,0.9887199997901917,1.4498200416564941,0.5684757828712463,7.107699871063232,75.15969848632812,1.4530099630355835
2020-03-23,1.0694386959075928,110.46199798583984,1.162304162979126,0.5753309726715088,0.985069990158081,1.4459400177001953,0.5626100301742554,7.094799995422363,75.62210083007812,1.4551299810409546
2020-03-24,1.0764610767364502,110.8270034790039,1.1595547199249268,0.5876600742340088,0.9817000031471252,1.4476900100708008,0.574418842792511,7.091300010681152,76.50599670410156,1.4563000202178955
2020-03-25,1.080263614654541,111.12000274658203,1.1792036294937134,0.597550094127655,0.9799699783325195,1.4438999891281128,0.5829713940620422,7.061999797821045,77.26000213623047,1.4459999799728394
2020-03-26,1.0889569520950317,110.8759994506836,1.1851149797439575,0.5908098220825195,0.9762399792671204,1.4217100143432617,0.5812196135520935,7.113500118255615,75.84549713134766,1.4493999481201172
2020-03-27,1.1048258543014526,109.10900115966797,1.2200626134872437,0.60791015625,0.9616600275039673,1.4037400484085083,0.5979001522064209,7.0731000900268555,74.72560119628906,1.4308500289916992
2020-03-30,1.113908290863037,107.41300201416016,1.245319128036499,0.618058443069458,0.950469970703125,1.4046900272369385,0.6058292984962463,7.095300197601318,75.46499633789062,1.4292000532150269
2020-03-31,1.1030466556549072,108.03500366210938,1.2371643781661987,0.6168993711471558,0.9599999785423279,1.417870044708252,0.6009796261787415,7.0991997718811035,75.4000015258789,1.4237600564956665
2020-04-01,1.102657437324524,107.50800323486328,1.2408487796783447,0.6136998534202576,0.9615100026130676,1.4077999591827393,0.5951389074325562,7.081399917602539,75.32499694824219,1.4217000007629395
